"metric","rmse","mae","r2","offline","online"
"manhattan",1.0296281500117,0.798693689793013,0.161368337290887,1.47492480278015,0.486478209495544
"manhattan",1.03168852305739,0.801366400265872,0.15800744670542,1.49532604217529,0.490448117256165
"manhattan",1.03361254509459,0.803894707360361,0.154866408843589,1.75714302062988,0.50567569732666
"manhattan",1.03543681928269,0.806111672938367,0.151879015508117,1.51233386993408,0.518448400497437
"manhattan",1.03713086637962,0.808103408622923,0.149101623270817,1.90901184082031,0.515549111366272
"manhattan",1.03855142767191,0.809901726073656,0.14676974894077,1.52748203277588,0.507593870162964
"manhattan",1.03988392491151,0.811440864805949,0.144579597938242,1.78222608566284,0.509997820854187
"manhattan",1.04105268105286,0.812910075750367,0.142655039366944,0,0.517672228813171
"manhattan",1.04210688772814,0.814198136693716,0.140917047756339,0,0.516798686981201
"manhattan",1.04311898869875,0.815429343338498,0.139247678534868,0,0.525754570960999
"manhattan",1.04399059757236,0.816503166712635,0.137808777199853,0,0.520063066482544
"manhattan",1.04473450053967,0.817473948953326,0.136579759828359,0,0.514567637443543
"manhattan",1.04532840797117,0.818279059404446,0.135597526167094,0,0.531303787231445
"manhattan",1.04586649138693,0.818991503895896,0.1347075173121,0,0.54243860244751
"manhattan",1.04638537903759,0.819673391669598,0.133848853585714,0,0.52830548286438
"manhattan",1.04689932958848,0.820331561909484,0.132997900974306,0,0.525725865364075
"manhattan",1.04731166221358,0.820888119885587,0.132314757042867,0,0.527062344551086
"manhattan",1.04764019333952,0.821315397623979,0.131770716405174,0,0.535849595069885
"manhattan",1.04790426891876,0.821650615099878,0.131333138646277,0,0.534217810630798
"manhattan",1.04813263816795,0.821959806256976,0.13095463566138,0,0.539106178283691
"manhattan",1.04833120451248,0.822235245474013,0.130625402600138,0,0.531101012229919
"manhattan",1.04851006021538,0.822484867484501,0.130328773258674,0,0.544244694709778
"manhattan",1.0486639199635,0.822706941243898,0.130073603941248,0,0.545102596282959
"manhattan",1.04878581489881,0.822893645221206,0.12987144352299,0,0.555947160720825
"manhattan",1.04886798614293,0.823025121724363,0.12973511166772,0,0.544206809997559
"manhattan",1.04895468598663,0.823147334017926,0.129591313011415,0,0.546673512458801
"manhattan",1.04903663131156,0.82326604097121,0.129455316962911,0,0.543768882751465
