"method","rmse","mae","r2","offline","online"
"msk",0.930546381352927,0.732236894397027,0.316258249268458,0,4.30011329650879
"msk",0.930807329374142,0.732478763275869,0.315876483644934,0,4.42478740215302
"msk",0.931021510749682,0.732689615689255,0.315562042229872,0,4.40513365268707
"msk",0.931175796350697,0.732832903988519,0.315333430591861,0,4.55055184364319
"msk",0.931301569396613,0.732955060859347,0.315143585871798,0,4.52133946418762
"msk",0.931391419370567,0.733054871877652,0.315004467412316,0,4.62086594104767
"msk",0.93146253363646,0.733135586561659,0.314893921890088,0,4.60452191829681
"msk",0.931535232205872,0.733220991235655,0.314781476810755,0,4.65890040397644
"msk",0.931586509757384,0.733277254311578,0.314701251561144,0,4.6685996055603
"msk",0.931635333169737,0.733339863747877,0.314625034796282,0,4.67457089424133
"msk",0.931669559116647,0.733376178539256,0.314571621599416,0,4.74725289344788
"msk",0.931700832256756,0.733408091881389,0.314524104425866,0,4.70882382392883
"msk",0.931716048621935,0.733428516157521,0.314499560544987,0,4.71316492557526
"msk",0.931737472748371,0.733450676727292,0.3144668762222,0,4.72420680522919
"msk",0.931749635035057,0.733462626995282,0.314448740473442,0,4.72552568912506
"msk",0.931759290398428,0.733468804630818,0.314434060320632,0,4.74841978549957
"msk",0.931768100238617,0.733475582805082,0.314421288143068,0,4.80555617809296
"msk",0.931772225081512,0.733479844307575,0.314415108822592,0,4.78723752498627
"msk",0.93177927765627,0.733485695222323,0.314405177990956,0,4.80148601531982
"famd",0.934136554393799,0.731394962921269,0.317139445945761,1.38171964883804,1.12851076126099
"famd",0.925160737212509,0.72522060460456,0.326159132042805,1.37963109811147,1.48546962738037
"famd",0.924630421026904,0.725194568734244,0.326099097306531,1.38260286649068,1.85903322696686
"famd",0.92566804721318,0.726350370864911,0.324310567044877,1.37919813394547,2.01044371128082
"famd",0.926487893574383,0.727375044353724,0.322979870728975,1.38334660132726,2.12447516918182
"famd",0.92742817946635,0.728279715905667,0.321536150519704,1.37755529880524,2.33826220035553
"famd",0.928146210584393,0.728987084050312,0.320444860664233,1.38708083232244,2.38958246707916
"famd",0.928764843609174,0.729648993106266,0.319518538267089,1.3794907172521,2.51621270179749
"famd",0.92918112516565,0.730100442853869,0.318899613255382,1.37952839930852,2.69924535751343
"famd",0.929505524994145,0.730440242919247,0.318416323283807,1.38371258179347,2.67590699195862
"famd",0.929727859311827,0.730681731578269,0.318089974731279,0,2.70017309188843
"famd",0.929881244192836,0.730858754763245,0.317861093609923,0,2.74626340866089
"famd",0.930001654785542,0.730981881388315,0.317683158272425,0,2.73763022422791
"famd",0.930084942019215,0.731088478107057,0.317555151556858,0,2.95440239906311
"famd",0.930173038989754,0.731180768269407,0.317421183292676,0,2.83127977848053
"famd",0.93021874475951,0.731236504714042,0.31734618896203,0,2.77660639286041
"famd",0.930262878323287,0.73128630621073,0.317276065112661,0,2.82632656097412
"famd",0.930307247552987,0.731330352577017,0.317207316001874,0,2.92401218414307
"famd",0.930332346857124,0.731358432058851,0.317167727864758,0,2.88463480472565
"famd",0.930344355701659,0.731368933676898,0.317149194548613,0,2.85611438751221
"famd",0.930355227371861,0.731376719536934,0.317131858881572,0,2.88703038692474
"famd",0.930350431549271,0.731375166129056,0.317137134538582,0,2.8683620929718
"famd",0.93035285446049,0.731378466513346,0.317132842466273,0,2.97111628055573
"famd",0.930360709828962,0.73138431808868,0.317120663182132,0,2.84949100017548
"famd",0.930364420407695,0.73138766453075,0.317114971443991,0,2.87930181026459
"famd",0.930365843504537,0.731388960548961,0.317112801712813,0,2.8455414056778
"famd",0.930364223195806,0.73138737681913,0.317114646850328,0,2.91561646461487
"famd",0.930362842397705,0.731385850092431,0.317115705438081,0,2.96175389289856
"famd",0.930361437748327,0.73138410822397,0.317117276115053,0,2.91130406856537
"famd",0.930360433615516,0.731383154866888,0.317118724455268,0,2.84683413505554
"mrk",0.93990680602252,0.73676147710298,0.30882578434508,1.71190195083618,1.13010270595551
"mrk",0.927550807798811,0.727497824902219,0.322483787676709,1.71185796658198,1.44871864318848
"mrk",0.925972043510913,0.726581193487922,0.32392031217261,1.71738659938176,1.74517867565155
"mrk",0.926497701342081,0.727315018865692,0.322843714093459,1.71006875038147,2.01100585460663
"mrk",0.92754227317084,0.728552680761563,0.321185096661259,1.72377704779307,2.20400309562683
"mrk",0.928569433826138,0.729619243730496,0.319633596457317,1.71548496484756,2.387580037117
"mrk",0.929481555802351,0.730569925492119,0.318274414061815,1.7071943004926,2.49604516029358
"mrk",0.930178462360445,0.731297469279473,0.31723963282386,1.71598791678747,2.53852643966675
"mrk",0.930751108731044,0.73186389203194,0.316390739319162,1.7143484155337,2.72471649646759
"mrk",0.931225248527199,0.732292302290849,0.31569113766544,1.7122995018959,2.78850040435791
"mrk",0.931547813574218,0.732635417960727,0.315208178845567,0,2.81268339157104
"mrk",0.93180416162483,0.732879396781322,0.314826102920853,0,2.85782661437988
"mrk",0.931983838767632,0.733048743159087,0.314553636859051,0,2.82731101512909
"mrk",0.932106566656645,0.73317525573594,0.314363518745327,0,3.02099800109863
"mrk",0.932215776544843,0.733288157195345,0.314197542056464,0,2.92543275356293
"mrk",0.932294917421711,0.733364899546248,0.314078228611661,0,2.96387023925781
"mrk",0.932353449856947,0.733408008216712,0.313989628301767,0,2.98451192378998
"mrk",0.932401058684215,0.733454210757214,0.313916123984245,0,3.01402881145477
"mrk",0.932447216725885,0.733507559257668,0.313846272160835,0,3.07542707920074
"mrk",0.932475272788572,0.733542564218603,0.313802155825499,0,3.0139972448349
"mrk",0.93248672780752,0.733560256905239,0.31378194289304,0,3.02727410793304
"mrk",0.932503881156623,0.733580579200418,0.313754895630478,0,3.02518680095673
"mrk",0.932520270465368,0.733597451928247,0.313728947793312,0,3.10896129608154
"mrk",0.932528197022867,0.733608998872683,0.313717038127336,0,3.03892643451691
"mrk",0.932537068591639,0.733615025037203,0.313703793103321,0,3.06517424583435
"mrk",0.932543887595708,0.733618654586256,0.313693608608063,0,3.08236351013184
"mrk",0.93254582073759,0.733620609261572,0.313689794925961,0,3.05167284011841
"mrk",0.932549420000844,0.733623864238714,0.313684672919447,0,3.1327445268631
"mrk",0.932557100421145,0.733628336225183,0.313674201266756,0,3.1014885187149
"mrk",0.932561960018523,0.733630697853439,0.313667777001218,0,3.0447381734848
"kam",0.946500175976518,0.742290750585874,0.29908072681973,57.9598259925842,2.11504678726196
"kam",0.931307926256754,0.731401339588661,0.316545528108048,57.7556090354919,2.73908066749573
"kam",0.928840504275441,0.729875513823586,0.319264393864723,58.0138969421387,3.22805540561676
"kam",0.928648847928478,0.729965751848148,0.319222819783697,57.6602690219879,3.74792265892029
"kam",0.929445294762999,0.730750299200071,0.317926876818909,57.92835688591,4.17498760223389
"kam",0.930393479989642,0.731789360449053,0.316462445839176,57.9321091175079,4.55267989635468
"kam",0.931305682647374,0.732788119949066,0.315077895048298,57.7336890697479,4.89620730876923
"kam",0.932037698918931,0.733568138350043,0.313969946546868,57.7733700275421,5.21764347553253
"kam",0.932629866482041,0.734215229681407,0.313082532754342,57.8804800510406,5.47935674190521
"kam",0.933273576205466,0.734875547166735,0.312126956896395,57.924586057663,5.67894692420959
"kam",0.933815815624342,0.735412474839129,0.311315426218194,0,5.90313291549683
"kam",0.93419295903456,0.735812075869483,0.310746586763062,0,6.02951622009277
"kam",0.934536415202685,0.736137009184778,0.310238036031037,0,6.16669111251831
"kam",0.934801701468938,0.736402042958706,0.309842954072077,0,6.31786930561066
"kam",0.935019800906571,0.736621290448282,0.30952162110115,0,6.42264420986176
"kam",0.935199820705725,0.736800430788212,0.309256346677411,0,6.45415236949921
"kam",0.935343280819301,0.736940754975602,0.309044205381925,0,6.56651022434235
"kam",0.935464774961267,0.737060619782732,0.308863492759864,0,6.63558020591736
"kam",0.935573790882927,0.737158689142157,0.308701178643797,0,6.63662316799164
"kam",0.935648248367428,0.737225437133108,0.308590185333722,0,6.6974036693573
"kam",0.935700845462837,0.737278551199795,0.308512542283908,0,6.73890240192413
"kam",0.935745687236,0.737323386316567,0.308448305329816,0,6.79257349967957
"kam",0.935771806117688,0.737355236252645,0.308409583610944,0,6.82527689933777
"kam",0.935804477146791,0.737392112734266,0.308361609852265,0,6.80581686496735
"kam",0.935828181400562,0.737420154295937,0.308324963694573,0,6.86596066951752
"kam",0.935855153328267,0.737445944455561,0.308282947675456,0,6.89804217815399
"kam",0.935873241639571,0.737471216345916,0.308253103490982,0,6.90676550865173
"kam",0.935890654237933,0.737496437157399,0.308224100980533,0,6.95162510871887
"kam",0.935903220196003,0.737518696980497,0.308201776248278,0,7.01563494205475
"kam",0.935919351424817,0.737538746000999,0.308175176385603,0,7.05340707302094
