"method","rmse","mae","r2","offline","online"
"mk",0.96565754586641,0.759673048336816,0.279443475272281,12.6467571258545,1.77571201324463
"mk",0.953532853465203,0.749353016141045,0.291213456223102,12.6983299255371,2.30134966373444
"mk",0.951628687860489,0.747988699505052,0.292725060477146,12.7500150203705,2.75628151893616
"mk",0.951762722440066,0.748359922387079,0.292153507838982,12.7176909446716,3.25205357074738
"mk",0.95264435000162,0.749068805454038,0.290752923826536,12.3894779682159,3.49858629703522
"mk",0.953454854324663,0.749813263514874,0.289547500257529,12.4358150959015,3.73197848796845
"mk",0.954123149979449,0.750374621662035,0.288572602964266,12.4423689842224,3.96766860485077
"mk",0.954801770066229,0.750946992536729,0.287614237499471,12.4538898468018,4.09429309368134
"mk",0.955364146933257,0.751449563373262,0.286818355500999,12.490220785141,4.21553227901459
"mk",0.955819961884487,0.751877704571809,0.286182431308989,12.4315781593323,4.35261695384979
"mk",0.956176490513771,0.752195149055707,0.285685606437041,0,4.37389323711395
"mk",0.956412884693634,0.75241027661002,0.285355443696407,0,4.52122087478638
"mk",0.956612114809575,0.752594425971407,0.28507868267983,0,4.51213338375092
"mk",0.956736941576454,0.752715080082825,0.284897571570273,0,4.53726348876953
"mk",0.956837319735135,0.752807828232685,0.284756965913886,0,4.636013007164
"mk",0.956927944762418,0.752894394892199,0.284633861358433,0,4.67987761497498
"mk",0.956986409423299,0.752950362355734,0.284554223032474,0,4.70795691013336
"mk",0.957024807116407,0.752985983941359,0.284501895824952,0,4.73681771755219
"mk",0.957048834094086,0.75301008420842,0.284468881117203,0,4.76284992694855
"mk",0.957060538655587,0.753021838102127,0.284452779588118,0,4.77046210765839
"mk",0.957071208146242,0.753030971887397,0.284439050796729,0,4.79458632469177
"mk",0.95707964257437,0.753040091697156,0.284428071052856,0,4.75929012298584
"mk",0.957084186488049,0.753044124927819,0.284422021941635,0,4.80314707756042
"mk",0.957087581015736,0.753048313197369,0.284417341367645,0,4.78839621543884
"mk",0.957090131059166,0.753051333111503,0.284413650170952,0,4.74795548915863
"mk",0.957092500471735,0.753053751899905,0.284410339530125,0,4.80898146629333
"mk",0.957093571984251,0.753055451983105,0.284408692706659,0,4.76507411003113
"mk",0.957093947139618,0.753055952977843,0.28440811269385,0,4.78831946849823
"mk",0.957093947139618,0.753055952977843,0.28440811269385,0,4.78703248500824
"mk",0.957093947139618,0.753055952977843,0.28440811269385,0,4.81085748672485
"msk",0.964869119423888,0.759700160186717,0.280413084080922,34.5004041194916,3.54968376159668
"msk",0.950509431417189,0.74785236557126,0.295215136008039,34.0727560520172,4.78036751747131
"msk",0.947726192539835,0.745477033961336,0.29787110055688,34.0396280288696,5.94981870651245
"msk",0.947656439878052,0.745424871411416,0.297522945418833,34.2187168598175,6.91344788074493
"msk",0.94816687452655,0.745896561449269,0.296596483887338,33.8224411010742,7.71370317935944
"msk",0.948946960806271,0.746603115074345,0.295387563059482,34.0491659641266,8.41097249984741
"msk",0.949695299782515,0.747253698869586,0.294269239270502,33.9449779987335,8.93143808841705
"msk",0.95040699579457,0.747916122254294,0.293230429623829,34.1308650970459,9.45216019153595
"msk",0.951002345903145,0.748443348299787,0.292371062484207,33.9771018028259,9.8395525932312
"msk",0.951552727823296,0.748926833390781,0.291580935125184,33.7829930782318,10.2570117473602
"msk",0.951963405614094,0.749292387744499,0.290990544401922,0,10.5419969797134
"msk",0.952331801242465,0.749637004801215,0.290471380754633,0,10.855215382576
"msk",0.952655650135507,0.749936302500093,0.290016002557181,0,11.0599867105484
"msk",0.952944546356666,0.750196561787009,0.289611099884474,0,11.2861622095108
"msk",0.953189942573008,0.750417808162082,0.28926695510338,0,11.6117064237595
"msk",0.953379034006021,0.750595304870189,0.289001253277955,0,12.2268460035324
"msk",0.953547995003565,0.75074909311219,0.288763224734764,0,12.3647849559784
"msk",0.953699374201911,0.750889646668213,0.288552682265207,0,12.4967117786407
"msk",0.953814046625749,0.75099745491509,0.288392938951945,0,12.6976150274277
"msk",0.95390635274559,0.75108561426251,0.288264068931727,0,12.6984597206116
"msk",0.953985439197661,0.75115554068164,0.288154513174498,0,12.8120617866516
"msk",0.954045432856162,0.75121309481358,0.288071153578533,0,12.882157087326
"msk",0.954102157942413,0.751263335438089,0.28799340683658,0,12.9224925279617
"msk",0.954149404364168,0.751308575703059,0.287928627738835,0,12.9368825435638
"msk",0.954184492930504,0.751339288175566,0.287880653119184,0,13.015052819252
"msk",0.954209058800052,0.751361382740629,0.287846444090438,0,13.0506855010986
"msk",0.954235296090554,0.751384913155985,0.287811205871149,0,13.1370388031006
"msk",0.954250875001156,0.751399224060509,0.287790053435812,0,13.0980176925659
"msk",0.954263251984718,0.751411639182481,0.287773603441948,0,13.1056344747543
"msk",0.954273194143314,0.751421821961886,0.287760263171179,0,13.1803459882736
"famd",0.968630631142489,0.761960517273438,0.27646835961619,31.0468780994415,1.78197319507599
"famd",0.958512552705135,0.75337074915549,0.285597666709991,31.3303649425507,2.28124582767487
"famd",0.957252439372301,0.752380994321147,0.286208064912607,31.2747790813446,2.78894469738007
"famd",0.957869791505858,0.75295119032836,0.284967154904976,31.2715611457825,3.19544410705566
"famd",0.958696077345499,0.753729746881189,0.283634505936082,31.2966210842133,3.49935474395752
"famd",0.959622947037709,0.754551178874765,0.282277237127192,30.9843330383301,3.68705952167511
"famd",0.960448145787707,0.755282071087889,0.281117263828864,31.0467360019684,3.89233169555664
"famd",0.960965953940729,0.755744367117135,0.280364552951083,31.3145310878754,4.02218534946442
"famd",0.961350157096458,0.756085586588451,0.27981514934929,31.0680959224701,4.12009091377258
"famd",0.961648765448215,0.756372745063442,0.27939726120079,31.1268799304962,4.19883997440338
"famd",0.961854595563743,0.756566341061179,0.279109366076939,0,4.24486334323883
"famd",0.961994253238083,0.756702641254979,0.278910239756331,0,4.34322643280029
"famd",0.96209160927514,0.756804408030225,0.278773488038483,0,4.3309056520462
"famd",0.962171496032637,0.756886318077759,0.278664858076763,0,4.339688372612
"famd",0.962217831049087,0.756930336342621,0.278599685900614,0,4.40402748584747
"famd",0.962254349826711,0.756969050809928,0.278548264552557,0,4.43674292564392
