"beta","rmse","mae","r2","offline","online"
3,1.05429834722465,0.82971939785586,0.14370293170818,23.7596969604492,0.514605784416199
3,1.05204335434107,0.827515736129023,0.145266651026629,24.3944962024689,0.521841669082642
3,1.05081291022306,0.826134929217363,0.146477449504766,23.7490000724792,0.516282796859741
3,1.04968387257314,0.824866659038555,0.147715936252316,23.7485339641571,0.527301073074341
3,1.0488157661026,0.823797038187897,0.148875317464044,24.303053855896,0.522873497009277
3,1.04867632795742,0.823472829990146,0.14926416360791,23.7066240310669,0.534376502037048
3,1.04874086694828,0.823187024554293,0.149819975253722,0,0.534775114059448
3,1.04862553612088,0.822810662825306,0.150429795097478,0,0.552484393119812
3,1.0490698352303,0.82300945926474,0.15071586995695,0,0.540384316444397
3,1.04992497188359,0.823545992782807,0.15148567948644,0,0.541086339950562
3,1.05064165144749,0.823576022130977,0.152272546724442,0,0.556012582778931
3,1.05140997642364,0.823866427835643,0.153357646774635,0,0.551912117004395
3,1.05191346630069,0.8239051146814,0.154009775204303,0,0.54562873840332
3,1.05282733453691,0.824405551337899,0.154226973927991,0,0.550738954544067
3,1.05343083484105,0.82460122439406,0.154852185073999,0,0.550582790374756
3,1.05453917269303,0.825310632608341,0.154913560972649,0,0.560036206245422
3,1.05588275401807,0.826225790809734,0.154635139849861,0,0.563372492790222
3,1.056835793849,0.826860088921383,0.154713426416047,0,0.555008172988892
3,1.05757889277905,0.827419485817402,0.154650643477485,0,0.583299398422241
3,1.05842648495892,0.828097570354344,0.154617082183856,0,0.555352544784546
3,1.05922816141969,0.828846442558577,0.154759728895175,0,0.568546152114868
3,1.05992583623738,0.829271678138506,0.154929303105693,0,0.561525964736938
3,1.06034988581304,0.829439693423687,0.15519801104199,0,0.568872499465942
3,1.06051689015718,0.829730624874009,0.155430673542079,0,0.571478796005249
3,1.06055534767887,0.829719802879221,0.155680357622054,0,0.578530550003052
3,1.06104016904826,0.830059473649725,0.155567317089521,0,0.575566697120667
3.1,1.0881027698344,0.861105460215108,0.133374875312332,24.1383459568024,0.499018502235413
3.1,1.0619597980787,0.840735957137307,0.14922572414433,23.9896121025085,0.512897157669067
3.1,1.05216873584628,0.83275985777555,0.156116565524114,23.5891211032867,0.513041353225708
3.1,1.04646378172901,0.827810130656559,0.159673330246452,25.5439209938049,0.518062663078308
3.1,1.04322889705527,0.824976766297605,0.161760202366055,25.7130520343781,0.515595865249634
3.1,1.041061208689,0.822987780769634,0.163696127190395,23.6470730304718,0.545179486274719
3.1,1.03973940693521,0.821610059166283,0.165468826381028,23.6852610111237,0.543112874031067
3.1,1.03829075058501,0.820028444251309,0.167313653319009,24.7985558509827,0.530255746841431
3.1,1.03765678635079,0.819191812765357,0.168658523989939,28.4925720691681,0.537597608566284
3.1,1.03743766923366,0.81879102153925,0.169190337287573,24.8936159610748,0.550493478775024
3.1,1.03695152647675,0.818127788936438,0.170128999772833,0,0.55957715511322
3.1,1.03668012733277,0.817605170811684,0.170928098714558,0,0.550713300704956
3.1,1.03734198967007,0.8179991064008,0.171271002328202,0,0.554702353477478
3.1,1.03823560593057,0.818577599173081,0.17177180697453,0,0.553514909744263
3.1,1.03922675986173,0.818865860434497,0.172608419896994,0,0.560623288154602
3.1,1.04000759375847,0.819224913843879,0.173532399077369,0,0.564000296592712
3.1,1.04074508396223,0.819562819486479,0.173954926571712,0,0.565120506286621
3.1,1.0415805330348,0.819973406306868,0.174286463606487,0,0.563828349113464
3.1,1.04221316472074,0.820226552796681,0.174791366777744,0,0.580655097961426
3.1,1.04303432157949,0.820613835820692,0.17500397714126,0,0.572987222671509
3.1,1.04451623640887,0.82165677621662,0.174624373225273,0,0.571556282043457
3.1,1.04570681067998,0.822626424990807,0.174411160581522,0,0.579117274284363
3.1,1.04642386342631,0.823163596935114,0.174517209116094,0,0.567193269729614
3.1,1.04745244883914,0.82396810216567,0.174275982295078,0,0.573017001152039
3.1,1.0482425448802,0.824623000084041,0.174211345423283,0,0.572904443740845
3.1,1.04908405176949,0.825353266337945,0.174070156350325,0,0.576860666275024
3.1,1.04982063305287,0.825847011972473,0.174048588319424,0,0.578856682777405
3.1,1.05029272098777,0.8263656116307,0.174062172540194,0,0.591909003257751
3.1,1.05026748567476,0.826268149430157,0.174439614147321,0,0.583424735069275
3.1,1.05080729980453,0.826648847439392,0.174181520489357,0,0.588171005249023
3.9,1.05581957969555,0.839328281542348,0.165249265725639,29.7981879711151,0.534673547744751
3.9,1.03434703023583,0.822954341007726,0.180630703940799,30.1619830131531,0.521826577186584
3.9,1.02643693130289,0.817316075438335,0.187233233994856,31.6193389892578,0.530315852165222
3.9,1.02207764695384,0.814297353446989,0.191344126480562,30.8214001655579,0.550330972671509
3.9,1.01914927221953,0.811997658257552,0.194271546384412,30.3126311302185,0.567341113090515
3.9,1.01709993550816,0.810244438735809,0.19664167994708,30.7404129505157,0.56543607711792
3.9,1.01613910060449,0.809338680410675,0.198573396319914,32.1690781116486,0.565086627006531
3.9,1.01472297429655,0.808169284300765,0.200967702276719,30.7403450012207,0.580745720863342
3.9,1.01426122273517,0.807659820289621,0.20231003219601,32.2614240646362,0.576894521713257
3.9,1.01377190988478,0.807213446309726,0.203444100036291,29.7650210857391,0.57298538684845
3.9,1.01354032919082,0.806921135605985,0.204103124579601,0,0.577356910705566
3.9,1.01380505127138,0.806981824313924,0.204750127501736,0,0.578963112831116
3.9,1.01435695780067,0.807444477684853,0.20530789103435,0,0.583014225959778
3.9,1.01501246266744,0.808043961653842,0.206161997004979,0,0.589841318130493
3.9,1.01525427885284,0.808119314404833,0.207356148187037,0,0.593449187278748
3.9,1.01545416692671,0.808157998501991,0.20861676610199,0,0.593312287330627
3.9,1.01620113750329,0.808652512802848,0.208903526241039,0,0.597407460212708
3.9,1.01665911647131,0.808933119040243,0.208916705283142,0,0.592049074172974
3.9,1.01689362711541,0.808946534724257,0.209365729826455,0,0.590934562683106
3.9,1.01738510410531,0.809243384532668,0.209556137203749,0,0.602091431617737
3.9,1.01784805874668,0.809541222122731,0.209572797457166,0,0.600517630577087
3.9,1.01833405466246,0.810049935601408,0.209469347318367,0,0.594922375679016
3.9,1.01911587799725,0.810656190762092,0.209171995067004,0,0.619317603111267
3.9,1.01993985550082,0.811352965785239,0.208554358876857,0,0.593089127540588
3.9,1.02067814872717,0.812072164800759,0.207892972271315,0,0.613503789901733
3.9,1.02137908605755,0.812745980744248,0.207340655627041,0,0.602402281761169
3.9,1.02198346442351,0.813186002124002,0.206831439400187,0,0.606394529342651
3.9,1.02215686418158,0.81348234604006,0.206771875589795,0,0.607779717445374
3.9,1.02247628258777,0.813715437933995,0.20660104587591,0,0.598893189430237
3.9,1.02276199920914,0.813913497371007,0.206277478940926,0,0.608404302597046
4,1.05928085928577,0.841828220142109,0.161994803136949,28.186970949173,0.514385509490967
4,1.03634878393802,0.824747254884761,0.178727314584721,32.5199458599091,0.493981218338013
4,1.02823331036385,0.818644458633087,0.185722887235552,30.052661895752,0.499532842636108
4,1.02414601110374,0.815672739075194,0.189163987587613,29.4463739395142,0.512038087844849
4,1.02163591655951,0.813686033547153,0.191949758351408,28.3746230602264,0.531770181655884
4,1.01945595016223,0.81194864714622,0.194506821879288,28.0887711048126,0.524052786827087
4,1.01849636439447,0.811040609909375,0.196432502688289,27.7300009727478,0.537286806106567
4,1.01756384289612,0.810187718136235,0.198491761134121,26.4874968528748,0.533790063858032
4,1.01707366687584,0.809570667938483,0.200028020396137,26.6092720031738,0.533851361274719
4,1.01662077519374,0.809203756665878,0.200873665347855,25.958918094635,0.534106111526489
4,1.01664473081855,0.809161837200141,0.201478245682881,0,0.54782190322876
4,1.01652135711736,0.808932672132453,0.202439885308117,0,0.553265595436096
4,1.01678506093752,0.809220526288206,0.203343305442728,0,0.549783802032471
4,1.01744026363217,0.809612797289486,0.203945359710257,0,0.544767999649048
4,1.01798432840215,0.809884742314254,0.205168914176353,0,0.574838590621948
4,1.01838055369732,0.810202552139988,0.206285050528297,0,0.557222628593445
4,1.01902992903728,0.810602260495411,0.206653539079677,0,0.555596661567688
4,1.01992150228722,0.811237641054432,0.206453655684642,0,0.563672375679016
4,1.02010751480882,0.811179762271742,0.20673129843772,0,0.557659435272217
4,1.02070731787292,0.811740563329564,0.206819642287299,0,0.561172866821289
4,1.02105488902272,0.81204611151654,0.207079196052788,0,0.572554707527161
4,1.02185047188673,0.812742583846704,0.206927462355697,0,0.562580490112305
4,1.02234452244254,0.813168713900791,0.206732317494939,0,0.582075119018555
4,1.02314477179206,0.813909058572406,0.206212133040327,0,0.57108416557312
4,1.02414932637049,0.814891391720135,0.205570415817051,0,0.57899763584137
4,1.02466500393672,0.81540111278966,0.205104181024884,0,0.568525314331055
4,1.02514301257355,0.815891872004861,0.204702245411244,0,0.570600414276123
4,1.02571995436195,0.816374565045384,0.204267485162323,0,0.586575174331665
4,1.02598914961229,0.816633513171479,0.20437073674861,0,0.588513159751892
4,1.02640399117642,0.816974651634771,0.204067365648519,0,0.580249118804932
4.1,1.04189555844468,0.827396742943195,0.17823629542498,28.6317749023438,0.491298866271973
4.1,1.02211069729372,0.813327912217823,0.193331685539685,29.2063510417938,0.474226808547974
4.1,1.0164546410549,0.809485659844178,0.197994827941335,29.1754570007324,0.484410667419434
4.1,1.01302012866739,0.80712322312146,0.200843564267014,29.4286170005798,0.494072437286377
4.1,1.01126468684738,0.805941863004186,0.202877945332505,29.937206029892,0.497965407371521
4.1,1.01064373663748,0.805602666398262,0.203717666030802,29.6464068889618,0.503967237472534
4.1,1.01014855661865,0.805322078766874,0.204698780138672,29.7368009090424,0.508181476593018
