"metric","rmse","mae","r2","offline","online"
"acosine",0.999659909368623,0.798403704244378,0.213466519874347,0,0.731581449508667
"acosine",1.00017276059558,0.798788475384193,0.212584207100264,0,0.747385883331299
"acosine",1.0006058770642,0.799122803073815,0.211837525842149,0,0.736699318885803
"pcc",1.10882044168291,0.887136936981132,0.113690122277656,39.2527508735657,0.668499898910522
"pcc",1.05951986731084,0.84901631201062,0.146389002518712,39.6546740531921,0.665394496917725
"pcc",1.04139845888041,0.834588866939334,0.160505666450597,39.5302069187164,0.664696526527405
"pcc",1.03236447654142,0.826952319268791,0.168066742268394,39.0070769786835,0.686932802200317
"pcc",1.02761430954143,0.822860100896026,0.171975379643092,39.2638139724731,0.687692594528198
"pcc",1.02512956679007,0.820682269045864,0.173882005730117,39.8042650222778,0.689461088180542
"pcc",1.02396970331366,0.819653928462012,0.174489790700917,39.4551570415497,0.690724205970764
"pcc",1.02355534419454,0.819127885200845,0.174389652778724,39.287083864212,0.686460065841675
"pcc",1.02347218311067,0.819029063542756,0.174061893523255,39.2225670814514,0.697775268554688
"pcc",1.02369615367962,0.819188924915099,0.17341834265614,39.5506989955902,0.705339360237122
"pcc",1.02422735618851,0.819658633758136,0.172394798072632,0,0.702600622177124
"pcc",1.02475881639741,0.820153864013204,0.171436723254098,0,0.716955900192261
"pcc",1.02524318851157,0.820616417968855,0.170590401072696,0,0.711078023910522
"pcc",1.02581220306233,0.821127131589604,0.16963695830019,0,0.706892585754395
"pcc",1.02639847344164,0.821673846419805,0.168667428370772,0,0.720967316627502
"pcc",1.02689741606326,0.822192688597037,0.167853951397336,0,0.714150953292847
"pcc",1.02736330171298,0.822659479982298,0.167095127737407,0,0.720490217208862
"pcc",1.02782210333208,0.823118902312111,0.166351685021552,0,0.746982073783874
"pcc",1.02826657152413,0.823489725208701,0.16563157213927,0,0.741655302047729
"pcc",1.02867334622658,0.823853767270477,0.164972905030935,0,0.734199571609497
"pcc",1.02905932792059,0.824206526506278,0.164347196371799,0,0.732421803474426
"pcc",1.02937363543899,0.824483925966214,0.163838899708541,0,0.732786726951599
"pcc",1.0297026223568,0.82477717970433,0.163303953354279,0,0.726833534240723
"pcc",1.03002778542136,0.825081820822543,0.162774445146208,0,0.740024733543396
"pcc",1.03027927045794,0.825301461366322,0.162365975260177,0,0.734476184844971
"pcc",1.03049672273147,0.825488953099754,0.162010874255417,0,0.738088369369507
"pcc",1.0306771326228,0.825638709913848,0.161717527378871,0,0.733239388465881
"pcc",1.03086217247421,0.825793623314366,0.161416890833308,0,0.733666515350342
"pcc",1.03103466415132,0.825946119816565,0.161137156396764,0,0.756877827644348
"pcc",1.03117229127576,0.826069300680182,0.160913706110144,0,0.746147203445435
"jaccard",0.95306510380251,0.740503449330182,0.296783291738462,28.7174589633942,0.65734806060791
"jaccard",0.952167770435228,0.742704458668618,0.296398054048593,28.0572969913483,0.663999605178833
"jaccard",0.958455746658913,0.749209731570595,0.287709737290649,28.2837030887604,0.6709805727005
"jaccard",0.964592393113617,0.755340408886864,0.279093214407679,28.7428059577942,0.692964386940002
"jaccard",0.969854099711651,0.760135231409366,0.271271570578851,28.8675930500031,0.686016607284546
"jaccard",0.974728138810713,0.764817362441008,0.263624548046277,28.0934588909149,0.687207412719727
"jaccard",0.978707907565919,0.768825432335951,0.257076363570664,28.0379538536072,0.697156739234924
"jaccard",0.982256051992415,0.772588469211499,0.251044442619057,28.2750020027161,0.704448223114014
"jaccard",0.985345301267765,0.775884942938018,0.245596855456082,28.2188777923584,0.70156352519989
"jaccard",0.98805109416266,0.778834123822981,0.2407015168206,28.4947040081024,0.69837703704834
"jaccard",0.990330790607683,0.78136608419724,0.23650523065792,0,0.709679269790649
"jaccard",0.992297258865968,0.783613239299668,0.232831209079371,0,0.706767916679382
"jaccard",0.994038466926195,0.785616231258049,0.229570305350047,0,0.703852581977844
"jaccard",0.995572074396603,0.787343680798099,0.226674467636763,0,0.714787173271179
"jaccard",0.996855693351495,0.788831602936046,0.22421733078293,0,0.715507578849792
"jaccard",0.997996426342078,0.790112504882661,0.222030499470934,0,0.717511415481567
"jaccard",0.99900183223546,0.79123910709055,0.220097365823254,0,0.726005268096924
"jaccard",0.999878945342361,0.792237168369032,0.218403122259787,0,0.724409461021423
"jaccard",1.00068302078006,0.793136777431232,0.216842563790835,0,0.72419695854187
"jaccard",1.00135044444492,0.793883762238969,0.21552642181164,0,0.71743700504303
"jaccard",1.00193182254449,0.794516143246831,0.214374145714606,0,0.739774227142334
"jaccard",1.00247336187527,0.795091969601807,0.213316849210568,0,0.72787663936615
"jaccard",1.00293930155224,0.795579055667186,0.21238505108583,0,0.715515613555908
"jaccard",1.00335307171708,0.796005328469834,0.21155129279705,0,0.730093836784363
"jaccard",1.00369967975932,0.796327361871905,0.210846121614158,0,0.738493609428406
"jaccard",1.00400642826104,0.79660157838601,0.210225063253916,0,0.732281684875488
"jaccard",1.00428496690337,0.796841543798326,0.209663909546327,0,0.73438663482666
"jaccard",1.00452422856976,0.797045994748078,0.209180790390557,0,0.734694266319275
"jaccard",1.00472390997312,0.79722881745767,0.208775552817491,0,0.739234972000122
"jaccard",1.00490415302658,0.797399462579726,0.208411251333274,0,0.740797233581543
"euclidean",1.08996146061235,0.846113718933979,0.146705433828228,1.96466398239136,0.713143181800842
"euclidean",1.04952880251243,0.819994227904941,0.171034536607886,1.8944981098175,0.732338404655457
"euclidean",1.03095550609895,0.808332009969884,0.183400121364234,1.94181799888611,0.722822999954224
"euclidean",1.01942663939,0.801214713068536,0.191564625791739,1.91733288764954,0.75631856918335
"euclidean",1.01269938299379,0.797499857595274,0.196134685859172,1.91036796569824,0.739583802223206
"euclidean",1.00815225481686,0.795228990112996,0.198682087922217,1.94803094863892,0.749423408508301
"euclidean",1.00534226590175,0.794034142448378,0.200493883261861,2.07337498664856,0.751808047294617
"euclidean",1.00384137495801,0.793550618350966,0.200581473727885,1.96915292739868,0.751856589317322
"euclidean",1.00232656624797,0.793077444139691,0.200184122087762,1.92309904098511,0.754264760017395
"euclidean",1.00018863450135,0.791946115574325,0.19955191479694,1.96594500541687,0.760265827178955
"euclidean",0.99964094707309,0.792269055665914,0.198423465261323,0,0.765099835395813
"euclidean",0.999014733382033,0.792485445607386,0.195263969449478,0,0.770321202278137
"euclidean",0.999000788140797,0.793299510879805,0.194106069362556,0,0.773403191566467
"euclidean",0.998985741721415,0.793958312365808,0.192477426892692,0,0.76670548915863
"euclidean",0.998935919074114,0.794505356258616,0.190588231082088,0,0.773102641105652
"euclidean",0.997129771957161,0.793520373496942,0.18973517957492,0,0.773340964317322
"euclidean",0.997878649466176,0.794660705680247,0.188009457958773,0,0.776043486595154
"euclidean",0.998587492140854,0.795729746746057,0.186786682487945,0,0.78921172618866
"euclidean",0.999118465905632,0.796657214693427,0.186261952982941,0,0.789623999595642
"euclidean",0.999340232335322,0.796895002441279,0.183738917808402,0,0.776310205459595
"euclidean",0.999719980238764,0.797258099678218,0.182762693975869,0,0.779993414878845
"euclidean",1.00097255505695,0.79856531129537,0.182384808977519,0,0.787337708473206
"euclidean",1.00228950200262,0.799899423713672,0.181501312617608,0,0.784104800224304
"euclidean",1.00080762354294,0.7985226425789,0.181728652193659,0,0.784900808334351
"euclidean",0.999872272884817,0.79734834173415,0.181923653096817,0,0.791395282745361
"euclidean",1.00018771374336,0.797373697811319,0.179743337040232,0,0.791134834289551
"euclidean",0.999888658985385,0.797068529903659,0.177743813530771,0,0.801280665397644
"euclidean",0.999447671774952,0.796826823780366,0.175414027467495,0,0.792888450622559
"euclidean",0.998778720426892,0.796297591399186,0.174010855051112,0,0.796961283683777
"euclidean",0.998974985007974,0.796711189359087,0.172448745919264,0,0.817069363594055
"manhattan",1.13304836150648,0.863007976369922,0.126997813439597,1.91459107398987,0.706148815155029
"manhattan",1.12050830856373,0.854117820540329,0.128850486328417,1.91538906097412,0.723449373245239
"manhattan",1.11687074682271,0.8525537137549,0.12716014100763,1.91276597976685,0.724619388580322
"manhattan",1.1145132158415,0.85247907194059,0.125467032022424,1.91779804229736,0.754155206680298
"manhattan",1.11346109461643,0.853310613872584,0.123428152311131,1.91144204139709,0.741122889518738
"manhattan",1.11258994288307,0.854440895959746,0.121103611758669,1.93251299858093,0.747658133506775
"manhattan",1.11193770068906,0.855542368953295,0.119749575835025,1.92893290519714,0.758706712722778
"manhattan",1.11178227374315,0.856879183701879,0.117663825423038,1.92481899261475,0.761357522010803
"manhattan",1.11082877049577,0.857353147341731,0.115990340101527,1.95522999763489,0.755416655540466
"manhattan",1.10868768627153,0.856858008698201,0.114725314570053,1.94196391105652,0.757564234733582
"manhattan",1.10785053797695,0.857463903409261,0.113572815273231,0,0.761529731750488
"manhattan",1.1066127009984,0.857701864165876,0.110830730593402,0,0.762980270385742
"manhattan",1.10563627558517,0.858181163290619,0.110202541847639,0,0.754339742660523
"manhattan",1.10486555757585,0.858610878418908,0.109288854816098,0,0.767888903617859
"manhattan",1.10419698704251,0.859023006170802,0.10812525874011,0,0.767742586135864
"manhattan",1.10102127378479,0.857367678642091,0.108145541604006,0,0.768747711181641
"manhattan",1.10117452777573,0.858176131385591,0.10742125228688,0,0.774689292907715
"manhattan",1.10002242457831,0.85799871155863,0.107751169385412,0,0.78129894733429
"manhattan",1.0982761450871,0.857498681909474,0.108395962676244,0,0.775938653945923
"manhattan",1.09749202011223,0.857072940120951,0.107436908404087,0,0.787853860855103
"manhattan",1.09608424536011,0.856196281172252,0.108206501544724,0,0.795608711242676
"manhattan",1.09600670202694,0.856488987305745,0.108990780748334,0,0.782383036613464
"manhattan",1.09613915993924,0.856951363769865,0.109474741276197,0,0.784392213821411
"manhattan",1.09269950871722,0.854206559411633,0.111462837554067,0,0.783870697021484
"manhattan",1.08892307199571,0.85102739325132,0.113907775376617,0,0.790308928489685
"manhattan",1.08739113842169,0.849692571859018,0.113864323179228,0,0.783186721801758
"manhattan",1.08565492702586,0.848161592392604,0.113321281599245,0,0.792040395736694
"manhattan",1.08307380686068,0.846385201587535,0.113058476643645,0,0.798184990882874
"manhattan",1.07894841990044,0.843554576540932,0.114344643917314,0,0.796512413024902
"manhattan",1.07814649047877,0.843113856312758,0.113776811325015,0,0.801259207725525
"chebyshev",1.07104280131566,0.850919873980864,0.143390489473547,30.3568329811096,0.658279013633728
"chebyshev",1.03534835866438,0.824121982287441,0.171851714882096,29.8123230934143,0.658042716979981
"chebyshev",1.02438679806531,0.816221632300281,0.181596885242019,30.3133120536804,0.664255952835083
"chebyshev",1.02007172782677,0.813308609591515,0.185142644058568,30.3641889095306,0.67902615070343
"chebyshev",1.01838177288576,0.812379435466837,0.186079989945326,30.3553030490875,0.68254292011261
"chebyshev",1.01810109821722,0.812538354267982,0.185466913421924,29.7974910736084,0.68549690246582
"chebyshev",1.01830889578441,0.81293107431154,0.184427931476317,29.9962809085846,0.709082889556885
"chebyshev",1.01878854392632,0.813511978133458,0.183147010279157,30.0477659702301,0.678619146347046
"chebyshev",1.01964215890591,0.814404387742872,0.181444393775437,30.6036660671234,0.706204581260681
"chebyshev",1.02078965811625,0.815569410194049,0.179386610757992,30.7341911792755,0.703264927864075
"chebyshev",1.02190628137585,0.816721846435627,0.177434312513849,0,0.699965310096741
"chebyshev",1.02316926277875,0.817900131172172,0.175318836214825,0,0.697675180435181
"chebyshev",1.02428931079791,0.818857086382401,0.173436626565742,0,0.709321117401123
"chebyshev",1.02529004898981,0.81976947865186,0.171756520680672,0,0.706087517738342
"chebyshev",1.02642163601117,0.820822045258143,0.169892627472551,0,0.709060192108154
"chebyshev",1.02732050753852,0.821704524156294,0.16841184668287,0,0.705742716789246
"chebyshev",1.02816044620218,0.822475719615847,0.167041826492274,0,0.711562514305115
"chebyshev",1.02899950210508,0.82328312271678,0.16568256320399,0,0.723687553405762
"chebyshev",1.02970090837012,0.823889192069547,0.164539231482025,0,0.709179162979126
"chebyshev",1.03031836009818,0.824415516860416,0.163536596129444,0,0.722922992706299
"chebyshev",1.0308975114694,0.824923388981485,0.162592069529572,0,0.72987859249115
"chebyshev",1.03143130599927,0.825389519035269,0.161716439017819,0,0.712915396690369
"chebyshev",1.0319663323502,0.825834436485679,0.160846918528554,0,0.723503613471985
"chebyshev",1.03251194659575,0.826319193567828,0.159968287050486,0,0.734959506988525
"chebyshev",1.03302051656515,0.826752574360468,0.159151929653183,0,0.727098441123962
"chebyshev",1.03348624751945,0.827166326647575,0.158404617009762,0,0.72038996219635
"chebyshev",1.03388732170431,0.827521212041119,0.1577607845532,0,0.732742786407471
"chebyshev",1.03426251988234,0.827843548903558,0.157165672521569,0,0.735509133338928
"chebyshev",1.03459188310592,0.828147802807779,0.156642816581824,0,0.725543737411499
"chebyshev",1.03486428590452,0.828404391292158,0.156199252343695,0,0.747206211090088
"ups",0.920250950880356,0.717041390190568,0.334946422360944,43.2476880550385,0.788659715652466
"ups",0.913893498427578,0.715123520354798,0.342421747120601,50.5961899757385,0.815243625640869
"ups",0.91587781550533,0.717624030335257,0.33994935612709,40.1650450229645,0.818827486038208
"ups",0.91842056269375,0.720465285817292,0.336347822505688,43.9830420017242,0.832209944725037
"ups",0.921144314612759,0.723302455956138,0.332632292391507,43.3973391056061,0.851972627639771
"ups",0.923689390056098,0.725814006684308,0.32841123588432,43.5782170295715,0.853491568565369
"ups",0.925912889689443,0.728143169824246,0.325362343128858,44.4717540740967,0.842751932144165
"ups",0.92810054209418,0.730344485728915,0.321974788670159,42.7925260066986,0.860917806625366
"ups",0.929532620467748,0.731966590516592,0.318681777153644,54.2856950759888,0.877021479606628
"ups",0.929400184232052,0.732073274937486,0.316239229213312,51.1973361968994,0.871223258972168
"ups",0.93031088034176,0.733135193048569,0.3137904217687,0,0.83989245891571
"ups",0.930474281699071,0.733762646583278,0.310178383117004,0,0.882160878181457
"ups",0.931639145832645,0.735225687438489,0.307755929753124,0,0.866166138648987
"ups",0.932070614195562,0.736163172509319,0.30580919074415,0,0.879213500022888
"ups",0.932512110760683,0.736937420565301,0.303407541509127,0,0.887456059455872
"ups",0.931538212111812,0.736467219183317,0.30136562529632,0,0.847493028640747
"ups",0.932305396615443,0.737511034609697,0.299548267056105,0,0.901046323776245
"ups",0.933413909294317,0.738790455339491,0.297431214162146,0,0.880914664268494
"ups",0.933933884673947,0.739633775283818,0.297114834256562,0,0.861432313919067
"ups",0.934323842423304,0.739867328907825,0.294249387173469,0,0.873256587982178
"ups",0.934912052756833,0.740206874070952,0.292466160662321,0,0.921793842315674
"ups",0.935854843345325,0.741302275280282,0.292216315751947,0,0.859750747680664
"ups",0.937270572330102,0.742539626232183,0.290946547461198,0,0.885267663002014
"ups",0.935752978461726,0.740964321052007,0.290762430897331,0,0.867833733558655
"ups",0.934976676027931,0.740154738089265,0.289935037438609,0,0.944222807884216
"ups",0.935048992844524,0.740091291838969,0.287747821645871,0,0.905664563179016
"ups",0.9343561065706,0.739702638328545,0.286341176210724,0,0.954228281974792
"ups",0.9335312434339,0.739029524725657,0.283999185054675,0,0.944545269012451
"ups",0.933706580594155,0.738997211073503,0.281164679716102,0,0.906900310516357
"ups",0.9335501874156,0.739182767136044,0.279987385086518,0,0.945115160942078
