"beta","rmse","mae","r2","offline","online"
3.9,1.02723572885963,0.809764871668202,0.182430131545448,0,0.510928344726562
3.9,1.02707295779318,0.809643914104423,0.182589475334643,0,0.505527901649475
3.9,1.02697064675953,0.809571376314669,0.182680811167667,0,0.506441283226013
3.9,1.02686306274723,0.809488258530751,0.182784518773367,0,0.502397227287293
3.9,1.02677843343607,0.809435311965879,0.182865886892985,0,0.499694585800171
3.9,1.02670737262573,0.809390250283665,0.182933598524821,0,0.50975489616394
3.9,1.02664738020792,0.809356670709976,0.182989823748162,0,0.515976977348328
3.9,1.02660296805593,0.809332465566863,0.183029356277092,0,0.511072754859924
3.9,1.02656634175891,0.809302885604847,0.183064322460497,0,0.513153409957886
3.9,1.02654110620572,0.809282501308407,0.183088531623139,0,0.508043575286865
3.9,1.026523509457,0.809268731086615,0.183104293565103,0,0.502731823921204
3.9,1.02651368099618,0.809263457248425,0.183111713163478,0,0.513175058364868
3.9,1.0265069739193,0.809259369026737,0.183117307081787,0,0.526139354705811
3.9,1.02650303741764,0.80925786457249,0.183120717661237,0,0.509980225563049
3.9,1.02649927251606,0.80925621901123,0.183124509963714,0,0.522040510177612
4,1.08176637453527,0.853107965358729,0.138207151853014,18.3329360485077,0.439573407173157
4,1.05552851029364,0.833009165938877,0.156170681444421,19.6661930084229,0.452424597740173
4,1.04590634090707,0.825651332229678,0.163906769122798,18.8744411468506,0.454098296165466
4,1.040634616931,0.821505380146863,0.168403694631161,18.5313711166382,0.463721489906311
4,1.03725620373044,0.818933464690961,0.171450952386069,17.7150509357452,0.47033953666687
4,1.03463917555461,0.81687047346902,0.173976560739364,18.646742105484,0.481953930854797
4,1.03267862962366,0.815313965441359,0.175912919864952,18.5207118988037,0.48647449016571
4,1.03134430568464,0.814275406896476,0.177223085120216,19.9575560092926,0.481145095825195
4,1.03031107511813,0.813438969688007,0.178238933529054,19.447124004364,0.483859825134277
4,1.02953351866695,0.812795916799638,0.17900345767552,17.8802478313446,0.483155512809753
4,1.02885100122901,0.812175785836157,0.17969854128467,0,0.49007842540741
4,1.02834283275496,0.811732006549121,0.180206660600994,0,0.489792919158936
4,1.02794375672292,0.811353558920697,0.180611260345896,0,0.501477003097534
4,1.02759287801039,0.811047775788139,0.180971887086704,0,0.495766234397888
4,1.0273528248587,0.810851702014696,0.181210636521125,0,0.499030661582947
4,1.02715158243583,0.810695656624473,0.181410187882115,0,0.496948409080505
4,1.02698072747207,0.810575976193863,0.181582904923705,0,0.506924533843994
4,1.02685776029793,0.810494393081471,0.181701780428772,0,0.504121685028076
4,1.02674662982788,0.810421977726921,0.181811267011014,0,0.514830183982849
4,1.02665780095903,0.810363409009097,0.181898851669206,0,0.500693416595459
4,1.02658464641982,0.810313860436966,0.181970997919651,0,0.50455801486969
4,1.02653059398705,0.810286586535352,0.182020978660919,0,0.508374500274658
4,1.02648949011507,0.810265118967061,0.182058481451324,0,0.517415857315063
4,1.02645557338224,0.810241674104354,0.182089854625346,0,0.508234047889709
4,1.02642813181559,0.810221780951951,0.182116246633219,0,0.525670409202576
4,1.02640787658614,0.81020526035428,0.182136495719042,0,0.511209726333618
4,1.02639330235581,0.810193981762917,0.182151052866554,0,0.519169545173645
4,1.02638628310504,0.810189467949519,0.182157160277937,0,0.520688724517822
4,1.02638290897851,0.8101879401606,0.182159907667516,0,0.517126369476318
4,1.02637973999664,0.810186657628041,0.182162782119786,0,0.520345377922058
4.1,1.08019020899962,0.851627110066061,0.138925628480514,18.6248741149902,0.447827625274658
4.1,1.05487654878322,0.832726707765317,0.155821039264734,19.9457838535309,0.44549560546875
4.1,1.04585281009347,0.825970864166395,0.162871175736087,18.5700759887695,0.455802917480469
4.1,1.04080711118003,0.82202370223539,0.167074085823602,17.4534850120544,0.466745352745056
4.1,1.03734584800863,0.819217417922844,0.170195619280607,18.157203912735,0.477135109901428
4.1,1.03477087063242,0.817124450332273,0.172641902858952,19.5064649581909,0.47268979549408
4.1,1.03300618480274,0.81567249829116,0.174331280347373,18.0490047931671,0.489294695854187
4.1,1.03160199939855,0.814533187306371,0.175714599275255,17.9412519931793,0.484945011138916
4.1,1.03037974806527,0.813589308059035,0.17696178408937,18.8698818683624,0.498066020011902
4.1,1.02954082850202,0.812894481078683,0.177804215285634,17.9166510105133,0.483011293411255
4.1,1.02885321405623,0.812321070416292,0.178510154668983,0,0.496002459526062
4.1,1.02825731393585,0.811813849967673,0.179137571201037,0,0.492322421073914
4.1,1.02780657250838,0.811438603047896,0.179609656241439,0,0.502839994430542
4.1,1.02748168646809,0.811170153395099,0.179939746000719,0,0.499744892120361
4.1,1.02717632989647,0.810933921978842,0.180260133134541,0,0.500036215782166
4.1,1.02693219687699,0.810754184437046,0.180514766230899,0,0.496127104759216
4.1,1.0267289116586,0.810612087061379,0.180729241566787,0,0.51196711063385
4.1,1.02656654846351,0.810495567842507,0.180901903068984,0,0.508718395233154
4.1,1.02643038588077,0.81040975394128,0.181048196984812,0,0.516617918014526
4.1,1.02632059115588,0.810336830423115,0.1811645280718,0,0.506693601608276
4.1,1.02623062369862,0.810278246964739,0.181259068913718,0,0.519337034225464
4.1,1.02616343012883,0.810234560910949,0.181326829705716,0,0.51348397731781
4.1,1.02611238233135,0.810193564986284,0.181377910981769,0,0.511799168586731
4.1,1.02608034950184,0.81016642804925,0.181408536524225,0,0.514137649536133
4.1,1.02605129261064,0.810140513033595,0.181438589576728,0,0.521565699577332
4.1,1.02603224202811,0.810124040552943,0.181457814243852,0,0.517176723480225
4.1,1.02602159584347,0.810115293637802,0.181467117548269,0,0.528207588195801
4.1,1.02601486974762,0.810111844314843,0.181472942064685,0,0.523697423934937
4.1,1.02601334585952,0.810112955431983,0.181473484433358,0,0.531431150436401
4.1,1.0260112807473,0.810112566365798,0.181474902851661,0,0.534952068328857
4.3,1.08275816951399,0.851300169374708,0.137921525005026,22.7744100093842,0.466831970214844
4.3,1.05769052741003,0.832378273025901,0.154387906134877,21.4577770233154,0.466744065284729
4.3,1.04873431927299,0.825597076724206,0.160952910473164,19.9326949119568,0.487491488456726
4.3,1.04374756437566,0.82187878208794,0.164830921643962,19.8578171730042,0.49619836807251
4.3,1.04045425989449,0.819436364860959,0.16756045607785,19.975389957428,0.512566685676575
4.3,1.03816342155256,0.817695100022813,0.169534114430598,22.0007438659668,0.50319128036499
4.3,1.0364738204344,0.816413340174319,0.171007840205648,20.3774509429932,0.525781059265137
4.3,1.03514323238698,0.815417151341674,0.172200651988339,20.3914740085602,0.505085277557373
4.3,1.03403746436423,0.814556474961955,0.173241851657926,19.8401319980621,0.521760129928589
4.3,1.03323742194271,0.813955151353441,0.173974618902722,19.1639671325684,0.519868206977844
4.3,1.03256289049451,0.813459932804221,0.174611626214246,0,0.52742063999176
4.3,1.03201227399952,0.813011237163244,0.175142803918295,0,0.52521870136261
4.3,1.03158298616109,0.812656563597317,0.175558190782827,0,0.5401771068573
4.3,1.03123906236449,0.812383464957753,0.17588944533317,0,0.544876742362976
4.3,1.03097447522838,0.812182946893568,0.176139409085608,0,0.538185834884644
4.3,1.03074026062578,0.811989341463121,0.176369242003373,0,0.531076240539551
4.3,1.03054891599246,0.811831983239883,0.176556581167832,0,0.54880428314209
4.3,1.0303821196883,0.811692589895182,0.176725748090131,0,0.534273386001587
4.3,1.03025773395074,0.811605923435874,0.17684723638926,0,0.563075804710388
4.3,1.03013277635336,0.811509828748038,0.176974722981089,0,0.533591032028198
4.3,1.03003417365911,0.811434942761021,0.177073701474194,0,0.547796607017517
4.3,1.02995670874066,0.811371250656724,0.177151067700112,0,0.537046933174133
4.3,1.02989650762563,0.811326234417126,0.177210799643399,0,0.528090929985046
4.3,1.02984925080601,0.811284702173721,0.17725751469084,0,0.545391488075256
4.3,1.02980807558616,0.811241691400547,0.177300029630093,0,0.537783598899841
4.3,1.0297762721086,0.811206150425046,0.177331990651546,0,0.538566255569458
4.3,1.02975428096401,0.811186753838753,0.17735331029771,0,0.558008813858032
4.3,1.02973609701279,0.811172280308893,0.17737020590353,0,0.554169774055481
4.3,1.02972787121187,0.811168727159269,0.177376730795017,0,0.556125712394714
4.3,1.02972142708088,0.81116604008911,0.177381899719715,0,0.544288444519043
4.4,1.06947109270383,0.84140080355008,0.155866601818121,19.077996969223,0.439858245849609
4.4,1.04454983852906,0.822339558786299,0.173503900057118,19.0882828235626,0.449954891204834
4.4,1.03546840801877,0.8155060291907,0.180913981456256,18.7587869167328,0.447378087043762
4.4,1.0304885584516,0.81168771887205,0.185221381903891,19.119873046875,0.458727478981018
4.4,1.02738069584542,0.809266745234109,0.188020221657171,19.3331589698792,0.479797005653381
4.4,1.02528309628309,0.807559042525514,0.189946509838953,20.0835418701172,0.479129266738892
4.4,1.02361773157032,0.806243790295621,0.191523762703136,19.7884738445282,0.486013174057007
4.4,1.02231594003023,0.805191539611959,0.192790457094074,18.8926701545715,0.478135299682617
4.4,1.02134684108787,0.804437326362299,0.193719984457432,20.1558599472046,0.481876277923584
4.4,1.02063889374231,0.803861237351955,0.194390036663538,19.431147813797,0.485945630073547
4.4,1.02000920360709,0.803349749213453,0.195015068208698,0,0.496463012695313
4.4,1.01951170267214,0.8029311266833,0.195505561524619,0,0.485331010818481
4.4,1.01910099301192,0.802558968179961,0.195917252051062,0,0.497689986228943
4.4,1.01881351109567,0.802316992775823,0.19619617288039,0,0.490569710731506
4.4,1.01854467040105,0.802093798200646,0.196467970499821,0,0.496126627922058
4.4,1.01834661257818,0.801916233110192,0.196663115586016,0,0.499553108215332
4.4,1.01819854683411,0.801793010648471,0.196807126946834,0,0.498062705993652
4.4,1.01803988453664,0.80166319660248,0.196972164510786,0,0.506456398963928
4.4,1.01793239800482,0.80158137386688,0.197076146801485,0,0.517785978317261
4.4,1.01784556278681,0.801518941097387,0.197160211574703,0,0.502688407897949
4.4,1.01777492824414,0.801457763589625,0.197227788525993,0,0.508336877822876
4.4,1.01770861569811,0.80141324520932,0.197293633284761,0,0.50436155796051
4.4,1.01766184063042,0.801379368740293,0.197337578111923,0,0.519085764884949
4.4,1.01761837680017,0.801347021958676,0.197380275508259,0,0.508614563941956
4.4,1.0175920099299,0.801329072134464,0.197405307921846,0,0.515874171257019
4.4,1.0175733047194,0.801312667669924,0.197422297508721,0,0.520310401916504
4.4,1.01755673625129,0.801300202599978,0.197437158265012,0,0.513232517242432
4.4,1.01754398038347,0.80128827725183,0.197449112507481,0,0.524836921691895
4.4,1.01753836124684,0.8012843222,0.197453793024088,0,0.511016464233398
4.4,1.01753642867405,0.801283302483164,0.197454784373781,0,0.52144718170166
4.5,1.06823490120119,0.840568853893835,0.159280636734093,19.0773909091949,0.504528546333313
4.5,1.04282713417556,0.821386383147485,0.177377582508926,19.8656039237976,0.497524905204773
4.5,1.03395186199389,0.814922706003027,0.18447511271309,22.6909110546112,0.54019501209259
4.5,1.02925570027459,0.811286799192707,0.188410034555012,26.2528550624847,0.536815428733826
4.5,1.02620962647871,0.809063200119112,0.191085543268997,23.7889740467072,0.570040392875671
4.5,1.02411852847672,0.807354261125096,0.192997409699718,21.4551088809967,0.565006685256958
4.5,1.02242412543878,0.805945239402637,0.1946125000813,20.7716248035431,0.568198299407959
4.5,1.02116069223047,0.804920889324595,0.195831664719498,20.9537489414215,0.563158369064331
4.5,1.02021388674212,0.80414983020436,0.196721258366413,20.1980540752411,0.567799210548401
4.5,1.01955126009404,0.803600641763618,0.197332075159172,25.0101811885834,0.606093597412109
4.5,1.01896866716586,0.803086584645344,0.197898800186376,0,0.566751050949097
4.5,1.01847570881403,0.8026560144192,0.198380135524932,0,0.563364624977112
4.5,1.01806164756664,0.802307777505954,0.198790053537637,0,0.581417989730835
4.5,1.01775795922508,0.802062434469651,0.199083714157501,0,0.584878301620483
4.5,1.01752894362993,0.801877153375455,0.199302326102395,0,0.598588180541992
4.5,1.01732929268251,0.80170952948585,0.199495556533109,0,0.571434926986694
4.5,1.01717356039896,0.801576441406788,0.199644614818072,0,0.590861988067627
4.5,1.01702984266241,0.801449261771232,0.199789261736758,0,0.580861639976501
4.5,1.01690413451811,0.801346548727806,0.199917419014549,0,0.607853698730469
4.5,1.01680743441478,0.801261633063417,0.200013458212596,0,0.61287739276886
4.5,1.01672956475163,0.80119342645204,0.200090355762754,0,0.597974467277527
4.5,1.01665457221078,0.801137168579838,0.200165533263334,0,0.604181361198425
4.5,1.01659673325439,0.801096408982437,0.200221826412094,0,0.579633688926697
4.5,1.01654812369697,0.801058116364143,0.200271969424942,0,0.58751494884491
4.5,1.01651791488315,0.801035237043948,0.200300206437415,0,0.614035844802856
4.5,1.01648462870417,0.801009399950707,0.20033477498041,0,0.575460886955261
4.5,1.01646027641476,0.800992822251451,0.200359628208264,0,0.609274864196777
4.5,1.01644322234179,0.800980177206723,0.200377200361231,0,0.568403315544128
4.5,1.01643328473517,0.800974362005691,0.200387254672972,0,0.57372899055481
4.5,1.01642993800174,0.800974196470409,0.200390096365925,0,0.581351232528686
